Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
,,,,,
,,,,,
Banco Central de Honduras,,,,,
Departamento de Operaciones Cambiarias,,,,,
"Ingresos por Remesas Familiares, Según  Municipio, 2020-2025",,,,,
(en USD),,,,,
,,,,,
AÑO,Mes,Departamento,Municipio,Monto,Beneficiario 
2021,Septiembre,Colón,Iriona,1752.7,1
2021,Septiembre,Colón,Limon,1178.46,4
2021,Septiembre,Ocotepeque,Nueva Ocotepeque,21431938.17000012,29825
2021,Septiembre,Ocotepeque,San Marcos,1029665.6,2065
2021,Septiembre,Ocotepeque,La Encarnacion,390992,488
2021,Septiembre,Ocotepeque,Concepcion,247556.11,392
2021,Septiembre,Ocotepeque,Sinuapa,145296,245
2021,Septiembre,Ocotepeque,La Labor,2291,23
2021,Septiembre,Ocotepeque,Sensenti,98.4,1
2021,Septiembre,Choluteca,Choluteca,17755749.10000002,34884
2021,Septiembre,Choluteca,San Marcos de Colon,512600.1500000001,1445
2021,Septiembre,Choluteca,Marcovia,54546.87000000001,166
2021,Septiembre,Choluteca,Namasigue,2946.2,2
2021,Septiembre,Choluteca,Concepcion de Maria,1175.97,4
2021,Septiembre,Choluteca,El Triunfo,281.71,3
2021,Septiembre,Choluteca,El Corpus,169.6,1
2021,Septiembre,Choluteca,Orocuina,150,1
2021,Septiembre,Choluteca,Pespire,107.07,1
2021,Septiembre,Yoro,El Progreso,8886193.240000064,24348
2021,Septiembre,Yoro,Yoro,2918649.839999999,7968
2021,Septiembre,Yoro,Morazan,2761762.689999999,6519
2021,Septiembre,Yoro,Santa Rita,1892454.099999999,5640
2021,Septiembre,Yoro,Olanchito,1731951.730000001,5448
2021,Septiembre,Yoro,El Negrito,3372.78,5
2021,Septiembre,Yoro,Victoria,1622.79,9
2021,Septiembre,Yoro,Sulaco,938.63,2
2021,Septiembre,Yoro,Jocon,51.17,1
2021,Septiembre,Copán,Santa Rosa de Copan,12813525.03000002,19325
2021,Septiembre,Copán,Nueva Arcadia,2652643.300000001,7490
2021,Septiembre,Copán,Copan Ruinas,456598.8599999998,931
2021,Septiembre,Copán,Cucuyagua,249540.5399999999,680
2021,Septiembre,Copán,Corquin,156721,303
2021,Septiembre,Copán,Santa Rita,8052.12,68
2021,Septiembre,Copán,Florida,4950,61
2021,Septiembre,Copán,Dulce Nombre,647,7
2021,Septiembre,Copán,El Paraiso,50,1
2021,Septiembre,Olancho,Juticalpa,10698330.42999999,21641
2021,Septiembre,Olancho,Catacamas,2689226.980000003,7426
2021,Septiembre,Olancho,Dulce Nombre de Culmi,709306.58,1679
2021,Septiembre,Olancho,Campamento,159136.53,334
2021,Septiembre,Olancho,Silca,38100.07999999999,71
2021,Septiembre,Olancho,San Esteban,32498.46,78
2021,Septiembre,Olancho,Guayape,3732.200000000001,5
2021,Septiembre,Olancho,Patuca,2367.63,3
2021,Septiembre,Olancho,Guarizama,1497,1
2021,Septiembre,Olancho,Gualaco,880.12,7
2021,Septiembre,Olancho,Salama,727.69,1
2021,Septiembre,Olancho,San Francisco de la Paz,100,1
2021,Septiembre,Olancho,Esquipulas del Norte,98.4,1
2021,Septiembre,Valle,Nacaome,10049004.55,19735
2021,Septiembre,Valle,San Lorenzo,3335097.26,8274
2021,Septiembre,Valle,Caridad,1900,1
2021,Septiembre,Valle,Alianza,984,1
2021,Septiembre,Valle,Goascoran,558.26,2
2021,Septiembre,Valle,Langue,248.11,2
2021,Septiembre,El Paraíso,Yuscaran,5069068.369999994,8015
2021,Septiembre,El Paraíso,Danli,4535954.890000004,10750
2021,Septiembre,El Paraíso,Trojes,321230.6900000001,785
2021,Septiembre,El Paraíso,Teupasenti,237897.42,480
2021,Septiembre,El Paraíso,El Paraiso,119902.41,413
2021,Septiembre,El Paraíso,Alauca,42199.5,81
2021,Septiembre,El Paraíso,Yauyupe,885.5999999999999,1
2021,Septiembre,Santa Bárbara,Santa Barbara,4128407.320000004,8427
2021,Septiembre,Santa Bárbara,Quimistan,1530277.19,3721
2021,Septiembre,Santa Bárbara,Azacualpa,584898.23,1103
2021,Septiembre,Santa Bárbara,San Francisco de Ojuera,349779.6599999997,738
2021,Septiembre,Santa Bárbara,Macuelizo,61620.36000000001,171
2021,Septiembre,Santa Bárbara,San Marcos,29378.44,68
2021,Septiembre,Santa Bárbara,San Jose de Colinas,19552.32,43
2021,Septiembre,Santa Bárbara,Naranjito,7624,62
2021,Septiembre,Santa Bárbara,San Pedro Zacapa,7280,40
2021,Septiembre,Santa Bárbara,Concepcion del Norte,2278.63,2
2021,Septiembre,Santa Bárbara,Atima,1010,5
2021,Septiembre,Santa Bárbara,Nueva Frontera,849.87,3
2021,Septiembre,Santa Bárbara,Trinidad,400.01,3
2021,Septiembre,Santa Bárbara,Petoa,140,1
2021,Septiembre,Santa Bárbara,Proteccion,80,1
2021,Septiembre,Intibucá,La Esperanza,3745573.780000001,6600
2021,Septiembre,Intibucá,Jesus de Otoro,336723.7200000001,1117
2021,Septiembre,Intibucá,Intibuca,45579,108
2021,Septiembre,Intibucá,San Juan,5727,26
2021,Septiembre,Intibucá,Colomoncagua,3920,17
2021,Septiembre,Intibucá,Camasca,3256,8
2021,Septiembre,Intibucá,Concepcion,837.96,2
2021,Septiembre,Intibucá,San Antonio,670,3
2021,Septiembre,Intibucá,Santa Lucia,500,1
2021,Septiembre,Islas de la Bahía,Roatan,2762444.510000003,5613
2021,Septiembre,Islas de la Bahía,Guanaja,25196.91,108
2021,Septiembre,Lempira,Gracias,1891985.7,4318
2021,Septiembre,Lempira,Lepaera,256267.2,408
2021,Septiembre,Lempira,Piraera,1894.2,2
2021,Septiembre,Lempira,Cololaca,1449.63,2
2021,Septiembre,Lempira,Guarita,354.57,1
2021,Septiembre,Lempira,San Rafael,124.57,1
2021,Septiembre,La Paz,La Paz,980799.72,1198
2021,Septiembre,La Paz,Marcala,729537.0799999998,2136
2021,Septiembre,La Paz,Santiago Puringla,1241,8
2021,Septiembre,La Paz,Lauterique,1049.99,2
2021,Septiembre,La Paz,Cabañas,400,1
2021,Septiembre,La Paz,San Juan,300,1
2021,Septiembre,La Paz,Aguanqueterique,100,1
2021,Septiembre,Gracias a Dios,Puerto Lempira,1162014.01,1316
2024,Junio,Francisco Morazán,Distrito Central,441730791.7400614,719032
2021,Octubre,Francisco Morazán,Talanga,1667042.72,4019
2021,Octubre,Francisco Morazán,Guaimaca,1264510.81,3211
2021,Octubre,Francisco Morazán,Alubaren,315956.24,670
2021,Octubre,Francisco Morazán,Valle de Angeles,22328.83,68
2021,Octubre,Francisco Morazán,San Antonio de Oriente,2055,15
2021,Octubre,Francisco Morazán,Reitoca,1370,1
2021,Octubre,Francisco Morazán,Ojojona,764.3199999999999,2
2021,Octubre,Francisco Morazán,La Libertad,698.6,1
2021,Octubre,Francisco Morazán,Cedros,603.8,2
2021,Octubre,Francisco Morazán,Nueva Armenia,566.94,1
2021,Octubre,Francisco Morazán,San Ignacio,449.1,2
2021,Octubre,Francisco Morazán,Santa Lucia,304.43,3
2021,Octubre,Francisco Morazán,Sabana Grande,122.03,1
2021,Octubre,Cortés,San Pedro Sula,110881080.5599889,184037
2021,Octubre,Cortés,Choloma,6609356.920000019,19463
2021,Octubre,Cortés,Villanueva,5935887.150000045,17387
2021,Octubre,Cortés,Puerto Cortes,5166490.880000019,14094
2021,Octubre,Cortés,La Lima,3277635.650000007,9411
2021,Octubre,Cortés,Santa Cruz de Yojoa,2617066.930000004,7005
2021,Octubre,Cortés,Omoa,1381310.749999999,3467
2021,Octubre,Cortés,Pimienta,135932.8999999998,523
2021,Octubre,Cortés,San Francisco de Yojoa,91179.59999999999,427
2021,Octubre,Cortés,San Antonio de Cortes,64916.10999999999,211
2021,Octubre,Cortés,San Manuel,54721.13999999997,159
2021,Octubre,Cortés,Potrerillos,26040.76,99
2021,Octubre,Atlántida,La Ceiba,28776604.62000025,63523
2021,Octubre,Atlántida,Tela,4093824.950000009,9739
2021,Octubre,Atlántida,La Masica,1421450.42,3840
2021,Octubre,Atlántida,Jutiapa,6495.73,40
2021,Octubre,Atlántida,San Francisco,350,1
2021,Octubre,Atlántida,El Porvenir,106.19,1
2021,Octubre,Comayagua,Comayagua,22723666.57000006,34942
2021,Octubre,Comayagua,Siguatepeque,4269781.890000001,10866
2021,Octubre,Comayagua,La Libertad,829809.1799999995,1982
2021,Octubre,Comayagua,Las Lajas,661333,682
2021,Octubre,Comayagua,Taulabe,609174.42,1739
2021,Octubre,Comayagua,Villa de San Antonio,507167.1599999996,1254
2021,Octubre,Comayagua,San Jeronimo,419674.16,504
2021,Octubre,Comayagua,La Trinidad,1800,1
2021,Octubre,Comayagua,Lejamani,953,2
2021,Octubre,Comayagua,San Sebastian,800,1
2021,Octubre,Comayagua,San Luis,500,1
2021,Octubre,Comayagua,El Rosario,499.97,2
2021,Octubre,Comayagua,Ajuterique,394.44,1
2021,Octubre,Comayagua,Humuya,84,1
2021,Octubre,Ocotepeque,Nueva Ocotepeque,22254444.60000013,30282
2021,Octubre,Ocotepeque,San Marcos,1293363.97,2405
2021,Octubre,Ocotepeque,La Encarnacion,475595,551
2021,Octubre,Ocotepeque,Concepcion,253714.61,376
2021,Octubre,Ocotepeque,Sinuapa,197656,328
2021,Octubre,Ocotepeque,La Labor,10898,30
2021,Octubre,Ocotepeque,Sensenti,99.3,1
2021,Octubre,Colón,Trujillo,16959399.15000006,25366
2021,Octubre,Colón,Tocoa,2668031.470000004,7144
2021,Octubre,Colón,Saba,2073257.6,5655
2021,Octubre,Colón,Sonaguera,1644474.12,4257
2021,Octubre,Colón,Bonito Oriental,584629.7699999996,1425
2021,Octubre,Colón,Santa Fe,391836.3499999995,883
2021,Octubre,Colón,Limon,99.8,1
2021,Octubre,Colón,Balfate,60,1
2021,Octubre,Yoro,El Progreso,9511008.940000093,25064
2021,Octubre,Yoro,Yoro,3141604.88,8143
2021,Octubre,Yoro,Morazan,3085105.070000004,6728
2021,Octubre,Yoro,Santa Rita,1940614.849999998,5619
2021,Octubre,Yoro,Olanchito,1725185.16,5428
2021,Octubre,Yoro,Victoria,1161.71,9
2021,Octubre,Yoro,Yorito,1099.36,2
2021,Octubre,Yoro,El Negrito,1069.57,2
2021,Octubre,Yoro,Sulaco,738.52,2
2021,Octubre,Choluteca,Choluteca,18256173.34000007,35491
2021,Octubre,Choluteca,San Marcos de Colon,565833.7599999999,1511
2021,Octubre,Choluteca,Marcovia,76666.22,217
2021,Octubre,Choluteca,Pespire,2318.34,3
2021,Octubre,Choluteca,El Triunfo,2022.68,3
2021,Octubre,Choluteca,Santa Ana de Yusguare,690,2
2021,Octubre,Choluteca,El Corpus,594.49,2
2021,Octubre,Choluteca,Namasigue,550,1
2021,Octubre,Choluteca,Concepcion de Maria,300,1
2021,Octubre,Copán,Santa Rosa de Copan,12884362.59000002,19386
2021,Octubre,Copán,Nueva Arcadia,3123677.280000004,7989
2021,Octubre,Copán,Copan Ruinas,639112.7599999998,1164
2021,Octubre,Copán,Cucuyagua,456994.5099999998,966
2021,Octubre,Copán,Corquin,188606,349
2021,Octubre,Copán,Santa Rita,10536.34,90
2021,Octubre,Copán,Florida,7516,61
2021,Octubre,Copán,Cabañas,1900,1
2021,Octubre,Copán,Dulce Nombre,1657,12
2021,Octubre,Copán,La Union,1489.5,1
2021,Octubre,Copán,El Paraiso,600,1
2021,Octubre,Olancho,Juticalpa,11018226.11,21561
2021,Octubre,Olancho,Catacamas,3104646.470000008,7782
2021,Octubre,Olancho,Dulce Nombre de Culmi,685088.8200000001,1588
2021,Octubre,Olancho,Campamento,180743.37,394
2021,Octubre,Olancho,San Esteban,73623.05000000002,136
2021,Octubre,Olancho,San Francisco de Becerra,1000,1
2021,Octubre,Olancho,Gualaco,969.6,8
2021,Octubre,Olancho,San Francisco de la Paz,611.9,2
2021,Octubre,Olancho,Salama,311.43,1
2021,Octubre,Olancho,Patuca,166.08,1
2021,Octubre,Olancho,Silca,98.41,1
2021,Octubre,Olancho,El Rosario,60.77,1
2021,Octubre,Valle,Nacaome,10378650.07000001,19732
2021,Octubre,Valle,San Lorenzo,3638972.480000004,8506
2021,Octubre,Valle,Langue,98.41,1
2021,Octubre,El Paraíso,Yuscaran,5150995.099999995,7984
2021,Octubre,El Paraíso,Danli,4850545.710000008,11119
2021,Octubre,El Paraíso,Teupasenti,377206,565
2021,Octubre,El Paraíso,Trojes,335734.9700000001,835
2021,Octubre,El Paraíso,El Paraiso,198436.65,640
2021,Octubre,El Paraíso,Alauca,1950,1
2021,Octubre,El Paraíso,Oropoli,299.4,1
2021,Octubre,Santa Bárbara,Santa Barbara,4355148.330000004,8697
2021,Octubre,Santa Bárbara,Quimistan,1671989.85,3815
2021,Octubre,Santa Bárbara,Azacualpa,664296.83,1133
2021,Octubre,Santa Bárbara,San Francisco de Ojuera,650362.3899999993,1248
2021,Octubre,Santa Bárbara,Macuelizo,57710.9,143
2021,Octubre,Santa Bárbara,San Marcos,18796.04,81
2021,Octubre,Santa Bárbara,San Jose de Colinas,16269,38
2021,Octubre,Santa Bárbara,Naranjito,6828.84,58
2021,Octubre,Santa Bárbara,San Pedro Zacapa,4607,34
2021,Octubre,Santa Bárbara,Trinidad,3769.99,9
2021,Octubre,Santa Bárbara,Atima,2763,8
2021,Octubre,Santa Bárbara,Concepcion del Sur,1996,1
2021,Octubre,Santa Bárbara,Petoa,1431.63,5
2021,Octubre,Santa Bárbara,Ilama,1204.81,2
2021,Octubre,Santa Bárbara,Proteccion,600,1
2021,Octubre,Santa Bárbara,Nueva Frontera,500,1
2021,Octubre,Santa Bárbara,El Nispero,150,1
2021,Octubre,Intibucá,La Esperanza,3890851.7,6971
2021,Octubre,Intibucá,Jesus de Otoro,329960.91,1048
2021,Octubre,Intibucá,Intibuca,70123,150
2021,Octubre,Intibucá,Colomoncagua,5025,17
2021,Octubre,Intibucá,San Juan,4981,27
2021,Octubre,Intibucá,Camasca,3320,12
2021,Octubre,Intibucá,San Antonio,2480,7
2021,Octubre,Intibucá,Concepcion,1500,3
2021,Octubre,Intibucá,Magdalena,540,2
2021,Octubre,Intibucá,Santa Lucia,540,2
2021,Octubre,Intibucá,San Marcos de la Sierra,472.01,1
2021,Octubre,Islas de la Bahía,Roatan,3086068.420000005,5935
2021,Octubre,Islas de la Bahía,Guanaja,31331.7,108
2021,Octubre,Lempira,Gracias,2096672.810000001,4461
2021,Octubre,Lempira,Lepaera,280188,434
2021,Octubre,Lempira,Cololaca,1279.08,1
2021,Octubre,Lempira,Candelaria,999.5,1
2021,Octubre,Lempira,Guarita,519.99,1
2021,Octubre,Lempira,Talgua,190,1
2021,Octubre,Lempira,Las Flores,142,1
2021,Octubre,Lempira,San Francisco,54.48,1
2021,Octubre,Lempira,Erandique,53.98,1
2021,Octubre,La Paz,La Paz,1116197.25,1264
2021,Octubre,La Paz,Marcala,854634.5499999996,2276
2021,Octubre,La Paz,Cabañas,1800,1
2021,Octubre,La Paz,Santiago Puringla,1318,14
2021,Octubre,La Paz,Aguanqueterique,400,1
2021,Octubre,La Paz,San Jose,375,1
2021,Octubre,La Paz,Cane,103.81,1
2021,Octubre,Gracias a Dios,Puerto Lempira,1147364.28,1255
2023,Agosto,Francisco Morazán,Distrito Central,440928399.99999994,690671
2021,Noviembre,Francisco Morazán,Talanga,1937502.880000001,4289
2021,Noviembre,Francisco Morazán,Guaimaca,1470539.17,3415
2021,Noviembre,Francisco Morazán,Alubaren,354741.48,722
2021,Noviembre,Francisco Morazán,Cedros,38745.58,104
2021,Noviembre,Francisco Morazán,Valle de Angeles,11806.82,48
2021,Noviembre,Francisco Morazán,San Antonio de Oriente,2116,16
2021,Noviembre,Francisco Morazán,San Ignacio,1497,1
2021,Noviembre,Francisco Morazán,Lepaterique,499.05,1
2021,Noviembre,Francisco Morazán,Santa Lucia,406.77,3
2021,Noviembre,Francisco Morazán,Ojojona,208.79,1
2021,Noviembre,Francisco Morazán,Villa de San Francisco,89.82,1
2021,Noviembre,Cortés,San Pedro Sula,115853433.1699933,190718
2021,Noviembre,Cortés,Choloma,7171372.290000018,20396
2021,Noviembre,Cortés,Villanueva,6390074.830000046,18031
2021,Noviembre,Cortés,Puerto Cortes,5290452.880000017,14261
2021,Noviembre,Cortés,La Lima,3519960.59000001,10015
2021,Noviembre,Cortés,Santa Cruz de Yojoa,2699102.940000008,6741
2021,Noviembre,Cortés,Omoa,1414125.28,3544
2021,Noviembre,Cortés,San Francisco de Yojoa,301106.19,1114
2021,Noviembre,Cortés,Potrerillos,28855,102
2021,Noviembre,Cortés,San Antonio de Cortes,25642.47,122
2021,Noviembre,Cortés,Pimienta,998,1
2021,Noviembre,Atlántida,La Ceiba,30231323.26000005,65031
2021,Noviembre,Atlántida,Tela,4257706.810000015,10070
2021,Noviembre,Atlántida,La Masica,1487683.22,4043
2021,Noviembre,Atlántida,Esparta,19030.91,55
2021,Noviembre,Atlántida,Jutiapa,13344.52,92
2021,Noviembre,Atlántida,El Porvenir,1050,2
2021,Noviembre,Atlántida,San Francisco,196.07,1
2021,Noviembre,Comayagua,Comayagua,23333546.79999991,35438
2021,Noviembre,Comayagua,Siguatepeque,4583584.000000005,11079
2021,Noviembre,Comayagua,Villa de San Antonio,1090212.220000006,2806
2021,Noviembre,Comayagua,La Libertad,824362.2299999995,1923
2021,Noviembre,Comayagua,Las Lajas,719079.26,722
2021,Noviembre,Comayagua,Taulabe,634572.33,1786
2021,Noviembre,Comayagua,San Jeronimo,509661.22,580
2021,Noviembre,Comayagua,El Rosario,4622.33,15
2021,Noviembre,Comayagua,La Trinidad,1800,1
2021,Noviembre,Comayagua,Ajuterique,601.99,2
2021,Noviembre,Comayagua,Lejamani,250.01,1
2021,Noviembre,Comayagua,San Sebastian,200,1
2021,Noviembre,Comayagua,Ojo de Agua,113.72,1
2021,Noviembre,Comayagua,Lamani,87.15,1
2021,Noviembre,Ocotepeque,Nueva Ocotepeque,22463320.76000001,31012
2021,Noviembre,Ocotepeque,San Marcos,1400863.9,2443
2021,Noviembre,Ocotepeque,La Encarnacion,620572.02,651
2021,Noviembre,Ocotepeque,Concepcion,239857.09,402
2021,Noviembre,Ocotepeque,Sinuapa,217341.47,338
2021,Noviembre,Ocotepeque,Belen de Gualcho,10815.17,16
2021,Noviembre,Ocotepeque,La Labor,6737,22
2021,Noviembre,Colón,Trujillo,16804012.48999995,25783
2021,Noviembre,Colón,Tocoa,2731451.080000006,7571
2021,Noviembre,Colón,Saba,2233688.08,5914
2021,Noviembre,Colón,Sonaguera,1795473.59,4478
2021,Noviembre,Colón,Bonito Oriental,688112.7499999994,1538
2021,Noviembre,Colón,Santa Fe,455301.0199999996,973
2021,Noviembre,Colón,Iriona,24243.28,57
2021,Noviembre,Colón,Limon,399.2,1
2021,Noviembre,Yoro,El Progreso,10190284.79000011,25864
2021,Noviembre,Yoro,Yoro,3506433.510000003,8500
2021,Noviembre,Yoro,Morazan,3351869.740000006,7087
2021,Noviembre,Yoro,Santa Rita,2063665.789999999,5741
2021,Noviembre,Yoro,Olanchito,1853293.160000001,5448
2021,Noviembre,Yoro,El Negrito,4349.96,3
2021,Noviembre,Yoro,Victoria,3451.85,22
2021,Noviembre,Yoro,Yorito,399.2,1
2021,Noviembre,Yoro,Sulaco,209.58,1
2021,Noviembre,Choluteca,Choluteca,18974471.76999988,36520
2021,Noviembre,Choluteca,San Marcos de Colon,626737.3900000001,1588
2021,Noviembre,Choluteca,Marcovia,103512.98,308
2021,Noviembre,Choluteca,Concepcion de Maria,6852.02,20
2021,Noviembre,Choluteca,Namasigue,3060,4
2021,Noviembre,Choluteca,El Triunfo,2385.46,6
2021,Noviembre,Choluteca,Pespire,2100,2
2021,Noviembre,Choluteca,El Corpus,1606.99,3
2021,Noviembre,Choluteca,Santa Ana de Yusguare,182,1
2021,Noviembre,Choluteca,Orocuina,51.9,1
2021,Noviembre,Copán,Santa Rosa de Copan,13218269.43999998,19830
2021,Noviembre,Copán,Nueva Arcadia,3309409.990000004,8043
2021,Noviembre,Copán,Copan Ruinas,776742.3599999998,1313
2021,Noviembre,Copán,Cucuyagua,460345.0799999997,1015
2021,Noviembre,Copán,Corquin,252685,407
2021,Noviembre,Copán,Santa Rita,22234.67,123
2021,Noviembre,Copán,Florida,9675,66
2021,Noviembre,Copán,Dulce Nombre,2856,21
2021,Noviembre,Copán,La Jigua,1649.25,2
2021,Noviembre,Copán,El Paraiso,100,1
2021,Noviembre,Copán,Concepcion,50,1
2021,Noviembre,Olancho,Juticalpa,11150606.47999999,22082
2021,Noviembre,Olancho,Catacamas,3277080.79000001,8208
2021,Noviembre,Olancho,Dulce Nombre de Culmi,790883.91,1724
2021,Noviembre,Olancho,Campamento,214399.35,504
2021,Noviembre,Olancho,San Esteban,53557.46,131
2021,Noviembre,Olancho,Gualaco,3212,13
2021,Noviembre,Olancho,Guarizama,1497,1
2021,Noviembre,Olancho,Guata,1000,1
2021,Noviembre,Olancho,Guayape,500,1
2021,Noviembre,Olancho,Patuca,385.69,2
2021,Noviembre,Olancho,Concordia,249.8,2
2021,Noviembre,Valle,Nacaome,10835786.12,20331
2021,Noviembre,Valle,San Lorenzo,3865122.860000005,8748
2021,Noviembre,Valle,Amapala,20203.14,57
2021,Noviembre,Valle,Langue,1950.1,1
2021,Noviembre,Valle,Aramecina,600,1
2021,Noviembre,Valle,San Francisco de Coray,414.85,1
2021,Noviembre,El Paraíso,Yuscaran,5142561.439999994,8036
2021,Noviembre,El Paraíso,Danli,5072347.730000012,11310
2021,Noviembre,El Paraíso,Teupasenti,466611,676
2021,Noviembre,El Paraíso,Trojes,383268.31,839
2021,Noviembre,El Paraíso,El Paraiso,226948.81,729
2021,Noviembre,El Paraíso,San Antonio de Flores,1422.29,2
2021,Noviembre,El Paraíso,Yauyupe,295.2,1
2021,Noviembre,El Paraíso,Moroceli,124.44,1
2021,Noviembre,Santa Bárbara,Santa Barbara,4601878.760000006,9148
2021,Noviembre,Santa Bárbara,Quimistan,1798991.7,4008
2021,Noviembre,Santa Bárbara,Azacualpa,795880.6700000002,1293
2021,Noviembre,Santa Bárbara,San Francisco de Ojuera,660589.199999999,1302
2021,Noviembre,Santa Bárbara,San Marcos,36904.99000000001,85
2021,Noviembre,Santa Bárbara,Macuelizo,35778.41,96
2021,Noviembre,Santa Bárbara,Atima,31456.62000000001,78
2021,Noviembre,Santa Bárbara,Arada,20314.02,37
2021,Noviembre,Santa Bárbara,Naranjito,10938.38,66
2021,Noviembre,Santa Bárbara,San Jose de Colinas,9371.8,43
2021,Noviembre,Santa Bárbara,San Pedro Zacapa,6295.610000000001,27
2021,Noviembre,Santa Bárbara,Trinidad,5268,21
2021,Noviembre,Santa Bárbara,Proteccion,1949.09,1
2021,Noviembre,Santa Bárbara,San Luis,1300,1
2021,Noviembre,Santa Bárbara,Petoa,1084,5
2021,Noviembre,Santa Bárbara,Concepcion del Norte,892.0500000000001,2
2021,Noviembre,Santa Bárbara,Ilama,400,1
2021,Noviembre,Santa Bárbara,El Nispero,100,1
2021,Noviembre,Santa Bárbara,San Nicolas,99.8,1
2021,Noviembre,Santa Bárbara,Santa Rita,82.98,1
2021,Noviembre,Intibucá,La Esperanza,4412978.950000003,7289
2021,Noviembre,Intibucá,Jesus de Otoro,381060.69,1114
2021,Noviembre,Intibucá,Intibuca,93659,181
2021,Noviembre,Intibucá,Colomoncagua,12862.17,32
2021,Noviembre,Intibucá,San Juan,6870,42
2021,Noviembre,Intibucá,Camasca,3520,13
2021,Noviembre,Intibucá,San Antonio,2605,11
2021,Noviembre,Intibucá,Santa Lucia,1005,2
2021,Noviembre,Intibucá,Concepcion,413.58,2
2021,Noviembre,Intibucá,Magdalena,40,1
2021,Noviembre,Islas de la Bahía,Roatan,3367149.460000006,6233
2021,Noviembre,Islas de la Bahía,Guanaja,51875.32,155
2021,Noviembre,Islas de la Bahía,Jose Santos Guardiola,1597,2
2021,Noviembre,Lempira,Gracias,2339194.630000001,4548
2021,Noviembre,Lempira,Lepaera,335617.42,491
2021,Noviembre,Lempira,Piraera,830.34,1
2021,Noviembre,Lempira,Guarita,537.65,1
2021,Noviembre,Lempira,Erandique,216.63,1
2021,Noviembre,Lempira,Cololaca,150,1
2021,Noviembre,Lempira,La Iguala,100,1
2021,Noviembre,Lempira,Virginia,82.91,1
2021,Noviembre,La Paz,La Paz,1022123.37,1299
2021,Noviembre,La Paz,Marcala,901094.3199999994,2454
2021,Noviembre,La Paz,Aguanqueterique,1810,3
2021,Noviembre,La Paz,Santiago Puringla,670,4
2021,Noviembre,La Paz,Cabañas,400,1
2021,Noviembre,Gracias a Dios,Puerto Lempira,1270380.02,1346
2023,Diciembre,Francisco Morazán,Distrito Central,435541500,741661
2021,Diciembre,Francisco Morazán,Talanga,2105131.889999999,4624
2021,Diciembre,Francisco Morazán,Guaimaca,1538530.33,3705
2021,Diciembre,Francisco Morazán,Alubaren,375375.6500000001,788
2021,Diciembre,Francisco Morazán,Valle de Angeles,19256.04,70
2021,Diciembre,Francisco Morazán,San Antonio de Oriente,2825,18
2021,Diciembre,Francisco Morazán,Santa Lucia,870,3
2021,Diciembre,Francisco Morazán,Santa Ana,839.47,1
2021,Diciembre,Francisco Morazán,San Ignacio,598.2,1
2021,Diciembre,Francisco Morazán,Ojojona,289.25,2
2021,Diciembre,Francisco Morazán,Reitoca,206.34,1
2021,Diciembre,Francisco Morazán,Villa de San Francisco,155.21,2
2021,Diciembre,Francisco Morazán,Orica,52,1
2021,Diciembre,Cortés,San Pedro Sula,122153369.4799878,206014
2021,Diciembre,Cortés,Choloma,7665002.830000016,20967
2021,Diciembre,Cortés,Villanueva,6803273.290000048,19008
2021,Diciembre,Cortés,Puerto Cortes,6042086.620000016,15732
2021,Diciembre,Cortés,La Lima,4179832.250000011,10943
2021,Diciembre,Cortés,Santa Cruz de Yojoa,2852401.790000008,7305
2021,Diciembre,Cortés,Omoa,1616357.49,3984
2021,Diciembre,Cortés,San Francisco de Yojoa,441982.92,1660
2021,Diciembre,Cortés,Potrerillos,35390,119
2021,Diciembre,Cortés,San Antonio de Cortes,32094.78,119
2021,Diciembre,Cortés,San Manuel,345.71,5
2021,Diciembre,Atlántida,La Ceiba,34194975.92000081,73769
2021,Diciembre,Atlántida,Tela,5123311.990000025,11046
2021,Diciembre,Atlántida,La Masica,1733659.719999999,4633
2021,Diciembre,Atlántida,Jutiapa,6642.599999999999,46
2021,Diciembre,Atlántida,El Porvenir,1359.02,4
2021,Diciembre,Atlántida,Esparta,617.38,1
2021,Diciembre,Comayagua,Comayagua,25086332.78000008,39976
2021,Diciembre,Comayagua,Siguatepeque,4990556.629999994,12421
2021,Diciembre,Comayagua,Villa de San Antonio,1403061.030000001,3219
2021,Diciembre,Comayagua,La Libertad,957501.0299999996,2302
2021,Diciembre,Comayagua,Las Lajas,711674.16,809
2021,Diciembre,Comayagua,Taulabe,692528.2400000005,1950
2021,Diciembre,Comayagua,San Jeronimo,488894.03,622
2021,Diciembre,Comayagua,San Luis,2233.63,2
2021,Diciembre,Comayagua,Ajuterique,2125.12,5
2021,Diciembre,Comayagua,La Trinidad,1798.2,1
2021,Diciembre,Comayagua,Ojo de Agua,949.61,2
2021,Diciembre,Comayagua,Lamani,547,1
2021,Diciembre,Comayagua,San Sebastian,350,1
2021,Diciembre,Colón,Trujillo,18362103.82000008,29501
2021,Diciembre,Colón,Tocoa,3095280.840000008,8237
2021,Diciembre,Colón,Saba,2473554.399999999,6408
2021,Diciembre,Colón,Sonaguera,1952204.31,5087
2021,Diciembre,Colón,Bonito Oriental,768576.6299999993,1695
2021,Diciembre,Colón,Santa Fe,513303.6799999993,1160
2021,Diciembre,Colón,Santa Rosa de Aguan,997,1
