codDepto,codMun,codDeptoMun,Size,Activity,N
03,11,0311,PEQUEÑA EMPRESA,H,1
03,11,0311,PEQUEÑA EMPRESA,I,10
03,11,0311,PEQUEÑA EMPRESA,J,3
03,11,0311,PEQUEÑA EMPRESA,K,1
03,11,0311,PEQUEÑA EMPRESA,R,2
03,12,0312,MEDIANA EMPRESA,G,2
03,12,0312,MICROEMPRESA,A,1
03,12,0312,MICROEMPRESA,C,21
03,12,0312,MICROEMPRESA,G,293
03,12,0312,MICROEMPRESA,H,32
03,12,0312,MICROEMPRESA,I,53
03,12,0312,MICROEMPRESA,J,6
03,12,0312,MICROEMPRESA,K,2
03,12,0312,MICROEMPRESA,N,3
03,12,0312,MICROEMPRESA,Q,4
03,12,0312,MICROEMPRESA,R,8
03,12,0312,PEQUEÑA EMPRESA,D,1
03,12,0312,PEQUEÑA EMPRESA,G,8
03,12,0312,PEQUEÑA EMPRESA,I,1
03,12,0312,PEQUEÑA EMPRESA,R,1
03,13,0313,EMPRESA GRANDE,D,1
03,13,0313,MEDIANA EMPRESA,G,6
03,13,0313,MEDIANA EMPRESA,I,1
03,13,0313,MICROEMPRESA,A,2
03,13,0313,MICROEMPRESA,C,28
03,13,0313,MICROEMPRESA,G,362
03,13,0313,MICROEMPRESA,H,1
03,13,0313,MICROEMPRESA,I,62
03,13,0313,MICROEMPRESA,J,4
03,13,0313,MICROEMPRESA,K,2
03,13,0313,MICROEMPRESA,L,1
03,13,0313,MICROEMPRESA,P,1
03,13,0313,MICROEMPRESA,Q,9
03,13,0313,MICROEMPRESA,R,29
03,13,0313,PEQUEÑA EMPRESA,A,1
03,13,0313,PEQUEÑA EMPRESA,C,2
03,13,0313,PEQUEÑA EMPRESA,G,32
03,13,0313,PEQUEÑA EMPRESA,H,1
03,13,0313,PEQUEÑA EMPRESA,I,4
03,13,0313,PEQUEÑA EMPRESA,J,2
03,13,0313,PEQUEÑA EMPRESA,R,1
03,14,0314,MICROEMPRESA,C,13
03,14,0314,MICROEMPRESA,G,211
03,14,0314,MICROEMPRESA,H,6
03,14,0314,MICROEMPRESA,I,55
03,14,0314,MICROEMPRESA,J,2
03,14,0314,PEQUEÑA EMPRESA,D,1
03,14,0314,PEQUEÑA EMPRESA,G,12
03,14,0314,PEQUEÑA EMPRESA,J,1
03,15,0315,MICROEMPRESA,A,3
03,15,0315,MICROEMPRESA,C,11
03,15,0315,MICROEMPRESA,G,100
03,15,0315,MICROEMPRESA,H,29
03,15,0315,MICROEMPRESA,I,21
03,15,0315,MICROEMPRESA,J,3
03,15,0315,MICROEMPRESA,Q,1
03,15,0315,MICROEMPRESA,R,8
03,15,0315,PEQUEÑA EMPRESA,G,4
03,15,0315,PEQUEÑA EMPRESA,R,2
03,16,0316,MEDIANA EMPRESA,G,1
03,16,0316,MEDIANA EMPRESA,K,3
03,16,0316,MICROEMPRESA,A,654
03,16,0316,MICROEMPRESA,C,20
03,16,0316,MICROEMPRESA,F,1
03,16,0316,MICROEMPRESA,G,291
03,16,0316,MICROEMPRESA,H,35
03,16,0316,MICROEMPRESA,I,40
03,16,0316,MICROEMPRESA,J,4
03,16,0316,MICROEMPRESA,K,2
03,16,0316,MICROEMPRESA,L,6
03,16,0316,MICROEMPRESA,N,4
03,16,0316,MICROEMPRESA,P,1
03,16,0316,MICROEMPRESA,Q,8
03,16,0316,MICROEMPRESA,R,7
03,16,0316,PEQUEÑA EMPRESA,A,2
03,16,0316,PEQUEÑA EMPRESA,G,14
03,16,0316,PEQUEÑA EMPRESA,I,1
03,16,0316,PEQUEÑA EMPRESA,J,1
03,16,0316,PEQUEÑA EMPRESA,K,3
03,16,0316,PEQUEÑA EMPRESA,R,4
03,17,0317,MICROEMPRESA,A,5
03,17,0317,MICROEMPRESA,C,11
03,17,0317,MICROEMPRESA,G,81
03,17,0317,MICROEMPRESA,H,23
03,17,0317,MICROEMPRESA,I,24
03,17,0317,MICROEMPRESA,J,1
03,17,0317,MICROEMPRESA,P,1
03,17,0317,MICROEMPRESA,Q,2
03,17,0317,MICROEMPRESA,R,2
03,18,0318,EMPRESA GRANDE,F,1
03,18,0318,EMPRESA GRANDE,G,7
03,18,0318,EMPRESA GRANDE,H,1
03,18,0318,EMPRESA GRANDE,L,1
03,18,0318,MEDIANA EMPRESA,A,2
03,18,0318,MEDIANA EMPRESA,C,1
03,18,0318,MEDIANA EMPRESA,F,1
03,18,0318,MEDIANA EMPRESA,G,23
03,18,0318,MEDIANA EMPRESA,H,1
03,18,0318,MEDIANA EMPRESA,I,4
03,18,0318,MEDIANA EMPRESA,J,1
03,18,0318,MEDIANA EMPRESA,K,2
03,18,0318,MEDIANA EMPRESA,L,2
03,18,0318,MEDIANA EMPRESA,M,1
03,18,0318,MEDIANA EMPRESA,Q,1
03,18,0318,MICROEMPRESA,A,22
03,18,0318,MICROEMPRESA,B,1
03,18,0318,MICROEMPRESA,C,67
03,18,0318,MICROEMPRESA,F,24
03,18,0318,MICROEMPRESA,G,1374
03,18,0318,MICROEMPRESA,H,31
03,18,0318,MICROEMPRESA,I,228
03,18,0318,MICROEMPRESA,J,10
03,18,0318,MICROEMPRESA,K,22
03,18,0318,MICROEMPRESA,L,18
03,18,0318,MICROEMPRESA,M,30
03,18,0318,MICROEMPRESA,N,3
03,18,0318,MICROEMPRESA,P,7
03,18,0318,MICROEMPRESA,Q,48
03,18,0318,MICROEMPRESA,R,107
03,18,0318,PEQUEÑA EMPRESA,A,7
03,18,0318,PEQUEÑA EMPRESA,C,4
03,18,0318,PEQUEÑA EMPRESA,F,5
03,18,0318,PEQUEÑA EMPRESA,G,127
03,18,0318,PEQUEÑA EMPRESA,H,4
03,18,0318,PEQUEÑA EMPRESA,I,27
03,18,0318,PEQUEÑA EMPRESA,J,1
03,18,0318,PEQUEÑA EMPRESA,K,7
03,18,0318,PEQUEÑA EMPRESA,L,6
03,18,0318,PEQUEÑA EMPRESA,M,4
03,18,0318,PEQUEÑA EMPRESA,N,1
03,18,0318,PEQUEÑA EMPRESA,P,3
03,18,0318,PEQUEÑA EMPRESA,Q,8
03,18,0318,PEQUEÑA EMPRESA,R,1
03,19,0319,EMPRESA GRANDE,F,2
03,19,0319,EMPRESA GRANDE,G,8
03,19,0319,EMPRESA GRANDE,I,1
03,19,0319,MEDIANA EMPRESA,A,2
03,19,0319,MEDIANA EMPRESA,C,1
03,19,0319,MEDIANA EMPRESA,F,2
03,19,0319,MEDIANA EMPRESA,G,10
03,19,0319,MEDIANA EMPRESA,I,2
03,19,0319,MICROEMPRESA,A,7
03,19,0319,MICROEMPRESA,C,63
03,19,0319,MICROEMPRESA,F,4
03,19,0319,MICROEMPRESA,G,561
03,19,0319,MICROEMPRESA,H,27
03,19,0319,MICROEMPRESA,I,196
03,19,0319,MICROEMPRESA,J,2
03,19,0319,MICROEMPRESA,K,7
03,19,0319,MICROEMPRESA,L,18
03,19,0319,MICROEMPRESA,M,3
03,19,0319,MICROEMPRESA,N,9
03,19,0319,MICROEMPRESA,P,2
03,19,0319,MICROEMPRESA,Q,10
03,19,0319,MICROEMPRESA,R,24
03,19,0319,PEQUEÑA EMPRESA,A,5
03,19,0319,PEQUEÑA EMPRESA,C,5
03,19,0319,PEQUEÑA EMPRESA,D,1
03,19,0319,PEQUEÑA EMPRESA,F,4
03,19,0319,PEQUEÑA EMPRESA,G,52
03,19,0319,PEQUEÑA EMPRESA,I,17
03,19,0319,PEQUEÑA EMPRESA,J,7
03,19,0319,PEQUEÑA EMPRESA,K,2
03,19,0319,PEQUEÑA EMPRESA,R,20
03,20,0320,MEDIANA EMPRESA,G,2
03,20,0320,MICROEMPRESA,A,427
03,20,0320,MICROEMPRESA,C,29
03,20,0320,MICROEMPRESA,G,536
03,20,0320,MICROEMPRESA,H,52
03,20,0320,MICROEMPRESA,I,47
03,20,0320,MICROEMPRESA,J,3
03,20,0320,MICROEMPRESA,K,8
03,20,0320,MICROEMPRESA,L,1
03,20,0320,MICROEMPRESA,M,1
03,20,0320,MICROEMPRESA,Q,8
03,20,0320,MICROEMPRESA,R,22
03,20,0320,PEQUEÑA EMPRESA,A,2
03,20,0320,PEQUEÑA EMPRESA,C,8
03,20,0320,PEQUEÑA EMPRESA,G,50
03,20,0320,PEQUEÑA EMPRESA,H,8
03,20,0320,PEQUEÑA EMPRESA,I,24
03,20,0320,PEQUEÑA EMPRESA,J,3
03,20,0320,PEQUEÑA EMPRESA,K,1
03,20,0320,PEQUEÑA EMPRESA,M,3
03,20,0320,PEQUEÑA EMPRESA,Q,7
03,20,0320,PEQUEÑA EMPRESA,R,4
03,21,0321,EMPRESA GRANDE,G,1
03,21,0321,MEDIANA EMPRESA,G,5
03,21,0321,MEDIANA EMPRESA,H,1
03,21,0321,MEDIANA EMPRESA,K,1
03,21,0321,MICROEMPRESA,A,7
03,21,0321,MICROEMPRESA,B,5
03,21,0321,MICROEMPRESA,C,16
03,21,0321,MICROEMPRESA,F,3
03,21,0321,MICROEMPRESA,G,253
03,21,0321,MICROEMPRESA,H,13
03,21,0321,MICROEMPRESA,I,86
03,21,0321,MICROEMPRESA,J,4
03,21,0321,MICROEMPRESA,K,4
03,21,0321,MICROEMPRESA,P,2
03,21,0321,MICROEMPRESA,Q,12
03,21,0321,MICROEMPRESA,R,31
03,21,0321,PEQUEÑA EMPRESA,C,3
03,21,0321,PEQUEÑA EMPRESA,F,1
03,21,0321,PEQUEÑA EMPRESA,G,18
03,21,0321,PEQUEÑA EMPRESA,H,1
03,21,0321,PEQUEÑA EMPRESA,Q,1
04,01,0401,EMPRESA GRANDE ,C,1
04,01,0401,MEDIANA EMPRESA,A,1
04,01,0401,MICROEMPRESA,A,10
04,01,0401,MICROEMPRESA,C,215
04,01,0401,MICROEMPRESA,D,7
04,01,0401,MICROEMPRESA,E,1
04,01,0401,MICROEMPRESA,F,35
04,01,0401,MICROEMPRESA,G,3474
04,01,0401,MICROEMPRESA,H,511
04,01,0401,MICROEMPRESA,I,836
04,01,0401,MICROEMPRESA,J,78
04,01,0401,MICROEMPRESA,K,67
04,01,0401,MICROEMPRESA,L,137
04,01,0401,MICROEMPRESA,M,40
04,01,0401,MICROEMPRESA,N,29
04,01,0401,MICROEMPRESA,P,20
04,01,0401,MICROEMPRESA,Q,76
04,01,0401,MICROEMPRESA,R,288
04,01,0401,PEQUEÑA EMPRESA,G,65
04,01,0401,PEQUEÑA EMPRESA,I,1
04,01,0401,PEQUEÑA EMPRESA,L,1
04,01,0401,PEQUEÑA EMPRESA ,A,9
04,01,0401,PEQUEÑA EMPRESA ,C,21
04,01,0401,PEQUEÑA EMPRESA ,F,1
04,01,0401,PEQUEÑA EMPRESA ,G,43
04,01,0401,PEQUEÑA EMPRESA ,I,20
04,02,0402,MICROEMPRESA,A,3
04,02,0402,MICROEMPRESA,C,6
04,02,0402,MICROEMPRESA,G,64
04,02,0402,MICROEMPRESA,H,9
04,02,0402,MICROEMPRESA,I,17
04,02,0402,MICROEMPRESA,J,1
04,02,0402,MICROEMPRESA,Q,7
04,02,0402,MICROEMPRESA,R,6
04,02,0402,PEQUEÑA EMPRESA,G,5
04,02,0402,PEQUEÑA EMPRESA,I,1
04,02,0402,PEQUEÑA EMPRESA,K,1
04,03,0403,MICROEMPRESA,A,6
04,03,0403,MICROEMPRESA,C,10
04,03,0403,MICROEMPRESA,F,1
04,03,0403,MICROEMPRESA,G,77
04,03,0403,MICROEMPRESA,H,13
04,03,0403,MICROEMPRESA,I,1
04,03,0403,MICROEMPRESA,J,5
04,03,0403,MICROEMPRESA,K,1
04,03,0403,MICROEMPRESA,N,2
04,03,0403,PEQUEÑA EMPRESA,G,3
04,03,0403,PEQUEÑA EMPRESA,R,5
04,04,0404,EMPRESA GRANDE,G,3
04,04,0404,EMPRESA GRANDE,K,1
04,04,0404,MICROEMPRESA,A,33
04,04,0404,MICROEMPRESA,C,31
04,04,0404,MICROEMPRESA,D,3
04,04,0404,MICROEMPRESA,F,3
04,04,0404,MICROEMPRESA,G,638
04,04,0404,MICROEMPRESA,H,173
04,04,0404,MICROEMPRESA,I,195
04,04,0404,MICROEMPRESA,J,15
04,04,0404,MICROEMPRESA,K,21
04,04,0404,MICROEMPRESA,L,21
04,04,0404,MICROEMPRESA,M,7
04,04,0404,MICROEMPRESA,N,72
04,04,0404,MICROEMPRESA,O,8
04,04,0404,MICROEMPRESA,P,6
04,04,0404,MICROEMPRESA,Q,20
04,04,0404,MICROEMPRESA,R,36
04,04,0404,PEQUEÑA EMPRESA,A,7
04,04,0404,PEQUEÑA EMPRESA,C,4
04,04,0404,PEQUEÑA EMPRESA,F,5
04,04,0404,PEQUEÑA EMPRESA,G,58
04,04,0404,PEQUEÑA EMPRESA,H,1
04,04,0404,PEQUEÑA EMPRESA,I,26
04,04,0404,PEQUEÑA EMPRESA,J,5
04,04,0404,PEQUEÑA EMPRESA,K,9
04,04,0404,PEQUEÑA EMPRESA,L,2
04,04,0404,PEQUEÑA EMPRESA,N,3
04,04,0404,PEQUEÑA EMPRESA,O,1
04,04,0404,PEQUEÑA EMPRESA,P,1
04,04,0404,PEQUEÑA EMPRESA,Q,4
04,04,0404,PEQUEÑA EMPRESA,R,4
04,05,0405,EMPRESA GRANDE,G,3
04,05,0405,MEDIANA EMPRESA,G,8
04,05,0405,MEDIANA EMPRESA,K,1
04,05,0405,MICROEMPRESA,A,2
04,05,0405,MICROEMPRESA,C,15
04,05,0405,MICROEMPRESA,F,3
04,05,0405,MICROEMPRESA,G,153
04,05,0405,MICROEMPRESA,H,100
04,05,0405,MICROEMPRESA,I,48
04,05,0405,MICROEMPRESA,Q,11
04,05,0405,MICROEMPRESA,R,16
04,05,0405,PEQUEÑA EMPRESA,G,24
04,05,0405,PEQUEÑA EMPRESA,I,10
04,05,0405,PEQUEÑA EMPRESA,J,2
04,05,0405,PEQUEÑA EMPRESA,L,4
04,06,0406,EMPRESA GRANDE,A,3
04,06,0406,EMPRESA GRANDE,C,8
04,06,0406,EMPRESA GRANDE,F,8
04,06,0406,EMPRESA GRANDE,G,91
04,06,0406,EMPRESA GRANDE,H,1
04,06,0406,EMPRESA GRANDE,I,9
04,06,0406,EMPRESA GRANDE,J,2
04,06,0406,EMPRESA GRANDE,K,5
04,06,0406,EMPRESA GRANDE,L,5
04,06,0406,EMPRESA GRANDE,N,1
04,06,0406,EMPRESA GRANDE,R,1
04,06,0406,MEDIANA EMPRESA,C,6
04,06,0406,MEDIANA EMPRESA,F,3
04,06,0406,MEDIANA EMPRESA,G,54
04,06,0406,MEDIANA EMPRESA,H,1
04,06,0406,MEDIANA EMPRESA,I,6
04,06,0406,MEDIANA EMPRESA,K,3
04,06,0406,MEDIANA EMPRESA,L,1
04,06,0406,MEDIANA EMPRESA,M,1
04,06,0406,MEDIANA EMPRESA,Q,6
04,06,0406,MICROEMPRESA,C,13
04,06,0406,MICROEMPRESA,F,1
04,06,0406,MICROEMPRESA,G,248
04,06,0406,MICROEMPRESA,I,14
04,06,0406,MICROEMPRESA,J,1
04,06,0406,MICROEMPRESA,Q,1
04,06,0406,MICROEMPRESA,R,1
04,06,0406,NO ESPECIFICADO,G,2
04,06,0406,PEQUEÑA EMPRESA,C,19
04,06,0406,PEQUEÑA EMPRESA,F,6
04,06,0406,PEQUEÑA EMPRESA,G,228
04,06,0406,PEQUEÑA EMPRESA,H,43
04,06,0406,PEQUEÑA EMPRESA,I,76
04,06,0406,PEQUEÑA EMPRESA,J,2
04,06,0406,PEQUEÑA EMPRESA,K,1
04,06,0406,PEQUEÑA EMPRESA,M,4
04,06,0406,PEQUEÑA EMPRESA,Q,15
04,06,0406,PEQUEÑA EMPRESA,R,57
04,07,0407,MICROEMPRESA,A,1
04,07,0407,MICROEMPRESA,C,25
04,07,0407,MICROEMPRESA,G,99
04,07,0407,MICROEMPRESA,H,22
04,07,0407,MICROEMPRESA,I,4
04,07,0407,MICROEMPRESA,J,3
04,07,0407,MICROEMPRESA,R,8
04,07,0407,PEQUEÑA EMPRESA,G,3
04,07,0407,PEQUEÑA EMPRESA,K,1
04,07,0407,PEQUEÑA EMPRESA,R,5
04,08,0408,MICROEMPRESA,A,3
04,08,0408,MICROEMPRESA,C,33
04,08,0408,MICROEMPRESA,G,259
04,08,0408,MICROEMPRESA,H,36
04,08,0408,MICROEMPRESA,I,59
04,08,0408,MICROEMPRESA,K,3
04,08,0408,MICROEMPRESA,L,1
04,08,0408,MICROEMPRESA,M,2
04,08,0408,MICROEMPRESA,Q,8
04,08,0408,MICROEMPRESA,R,16
04,08,0408,PEQUEÑA EMPRESA,C,2
04,08,0408,PEQUEÑA EMPRESA,F,4
04,08,0408,PEQUEÑA EMPRESA,G,41
04,08,0408,PEQUEÑA EMPRESA,H,9
04,08,0408,PEQUEÑA EMPRESA,I,29
04,08,0408,PEQUEÑA EMPRESA,J,3
04,08,0408,PEQUEÑA EMPRESA,K,2
04,08,0408,PEQUEÑA EMPRESA,R,4
04,09,0409,EMPRESA GRANDE,G,2
04,09,0409,MICROEMPRESA,A,1
04,09,0409,MICROEMPRESA,C,26
04,09,0409,MICROEMPRESA,F,1
04,09,0409,MICROEMPRESA,G,445
04,09,0409,MICROEMPRESA,H,17
04,09,0409,MICROEMPRESA,I,88
04,09,0409,MICROEMPRESA,J,2
04,09,0409,MICROEMPRESA,K,2
04,09,0409,MICROEMPRESA,L,5
04,09,0409,MICROEMPRESA,M,3
04,09,0409,MICROEMPRESA,N,2
04,09,0409,MICROEMPRESA,Q,4
04,09,0409,MICROEMPRESA,R,28
04,09,0409,PEQUEÑA EMPRESA,F,1
04,09,0409,PEQUEÑA EMPRESA,G,26
04,09,0409,PEQUEÑA EMPRESA,H,1
04,10,0410,MICROEMPRESA,A,11
04,10,0410,MICROEMPRESA,C,31
04,10,0410,MICROEMPRESA,G,324
04,10,0410,MICROEMPRESA,H,55
04,10,0410,MICROEMPRESA,I,98
04,10,0410,MICROEMPRESA,K,1
04,10,0410,MICROEMPRESA,L,1
04,10,0410,MICROEMPRESA,M,5
04,10,0410,MICROEMPRESA,N,7
04,10,0410,MICROEMPRESA,P,3
04,10,0410,MICROEMPRESA,Q,8
04,10,0410,MICROEMPRESA,R,22
04,10,0410,PEQUEÑA EMPRESA,A,1
04,10,0410,PEQUEÑA EMPRESA,C,2
04,10,0410,PEQUEÑA EMPRESA,F,1
04,10,0410,PEQUEÑA EMPRESA,G,18
04,10,0410,PEQUEÑA EMPRESA,H,1
04,10,0410,PEQUEÑA EMPRESA,I,2
04,10,0410,PEQUEÑA EMPRESA,J,4
04,10,0410,PEQUEÑA EMPRESA,K,1
04,10,0410,PEQUEÑA EMPRESA,M,1
04,10,0410,PEQUEÑA EMPRESA,Q,1
04,11,0411,MICROEMPRESA,A,4
04,11,0411,MICROEMPRESA,C,18
04,11,0411,MICROEMPRESA,G,137
04,11,0411,MICROEMPRESA,H,27
04,11,0411,MICROEMPRESA,I,17
04,11,0411,MICROEMPRESA,K,2
04,11,0411,MICROEMPRESA,L,1
04,11,0411,MICROEMPRESA,Q,4
04,11,0411,MICROEMPRESA,R,3
04,11,0411,PEQUEÑA EMPRESA,A,1
04,11,0411,PEQUEÑA EMPRESA,C,4
04,11,0411,PEQUEÑA EMPRESA,G,3
04,11,0411,PEQUEÑA EMPRESA,H,1
04,11,0411,PEQUEÑA EMPRESA,I,2
04,11,0411,PEQUEÑA EMPRESA,J,1
04,11,0411,PEQUEÑA EMPRESA,Q,1
04,11,0411,PEQUEÑA EMPRESA,R,4
04,12,0412,EMPRESA GRANDE,G,1
04,12,0412,MICROEMPRESA,A,2
04,12,0412,MICROEMPRESA,B,1
04,12,0412,MICROEMPRESA,C,11
04,12,0412,MICROEMPRESA,F,2
04,12,0412,MICROEMPRESA,G,102
04,12,0412,MICROEMPRESA,H,25
04,12,0412,MICROEMPRESA,I,24
04,12,0412,MICROEMPRESA,J,2
04,12,0412,MICROEMPRESA,K,3
04,12,0412,MICROEMPRESA,L,1
04,12,0412,MICROEMPRESA,M,1
04,12,0412,MICROEMPRESA,N,2
04,12,0412,MICROEMPRESA,Q,1
04,12,0412,MICROEMPRESA,R,5
04,12,0412,PEQUEÑA EMPRESA,C,1
04,12,0412,PEQUEÑA EMPRESA,G,1
04,12,0412,PEQUEÑA EMPRESA,I,1
04,12,0412,PEQUEÑA EMPRESA,L,1
04,13,0413,MEDIANA EMPRESA,G,20
04,13,0413,MEDIANA EMPRESA,H,2
04,13,0413,MEDIANA EMPRESA,J,15
04,13,0413,MEDIANA EMPRESA,K,24
04,13,0413,MEDIANA EMPRESA,L,1
04,13,0413,MICROEMPRESA,A,19
04,13,0413,MICROEMPRESA,C,173
04,13,0413,MICROEMPRESA,D,1
04,13,0413,MICROEMPRESA,F,1
04,13,0413,MICROEMPRESA,G,1645
04,13,0413,MICROEMPRESA,H,321
04,13,0413,MICROEMPRESA,I,390
04,13,0413,MICROEMPRESA,J,25
04,13,0413,MICROEMPRESA,K,11
04,13,0413,MICROEMPRESA,M,13
04,13,0413,MICROEMPRESA,N,18
04,13,0413,MICROEMPRESA,P,10
04,13,0413,MICROEMPRESA,Q,2
04,13,0413,MICROEMPRESA,R,129
04,13,0413,PEQUEÑA EMPRESA,A,5
04,13,0413,PEQUEÑA EMPRESA,C,21
04,13,0413,PEQUEÑA EMPRESA,G,384
04,13,0413,PEQUEÑA EMPRESA,H,48
04,13,0413,PEQUEÑA EMPRESA,I,15
04,13,0413,PEQUEÑA EMPRESA,K,18
04,13,0413,PEQUEÑA EMPRESA,L,9
04,13,0413,PEQUEÑA EMPRESA,M,27
04,13,0413,PEQUEÑA EMPRESA,N,1
04,13,0413,PEQUEÑA EMPRESA,P,7
04,13,0413,PEQUEÑA EMPRESA,Q,73
04,13,0413,PEQUEÑA EMPRESA,R,2
04,14,0414,MICROEMPRESA,A,159
04,14,0414,MICROEMPRESA,C,26
04,14,0414,MICROEMPRESA,G,135
04,14,0414,MICROEMPRESA,H,25
04,14,0414,MICROEMPRESA,I,16
04,14,0414,MICROEMPRESA,J,3
04,14,0414,MICROEMPRESA,L,1
04,14,0414,MICROEMPRESA,R,1
04,14,0414,PEQUEÑA EMPRESA,G,8
04,14,0414,PEQUEÑA EMPRESA,H,1
04,15,0415,MICROEMPRESA,G,39
04,15,0415,MICROEMPRESA,H,17
04,15,0415,MICROEMPRESA,I,13
04,15,0415,MICROEMPRESA,R,7
04,15,0415,NO ESPECIFICADO ,A,2
04,15,0415,NO ESPECIFICADO ,C,7
04,15,0415,NO ESPECIFICADO ,F,1
04,15,0415,NO ESPECIFICADO ,G,24
04,15,0415,NO ESPECIFICADO ,H,5
04,15,0415,NO ESPECIFICADO ,I,3
04,15,0415,NO ESPECIFICADO ,J,2
04,15,0415,NO ESPECIFICADO ,M,3
04,15,0415,NO ESPECIFICADO ,Q,1
04,15,0415,NO ESPECIFICADO ,R,1
04,15,0415,PEQUEÑA EMPRESA,G,3
04,16,0416,MEDIANA EMPRESA,G,6
04,16,0416,MICROEMPRESA,A,4
04,16,0416,MICROEMPRESA,C,9
04,16,0416,MICROEMPRESA,G,98
04,16,0416,MICROEMPRESA,H,30
04,16,0416,MICROEMPRESA,I,23
04,16,0416,MICROEMPRESA,J,1
04,16,0416,MICROEMPRESA,R,1
04,16,0416,PEQUEÑA EMPRESA,A,3
04,16,0416,PEQUEÑA EMPRESA,G,15
04,16,0416,PEQUEÑA EMPRESA,H,2
04,16,0416,PEQUEÑA EMPRESA,I,1
04,17,0417,EMPRESA GRANDE,J,2
04,17,0417,EMPRESA GRANDE,R,1
04,17,0417,MEDIANA EMPRESA,G,2
04,17,0417,MICROEMPRESA,A,1
04,17,0417,MICROEMPRESA,C,7
04,17,0417,MICROEMPRESA,F,3
04,17,0417,MICROEMPRESA,G,246
04,17,0417,MICROEMPRESA,H,24
04,17,0417,MICROEMPRESA,I,24
04,17,0417,MICROEMPRESA,Q,2
04,17,0417,MICROEMPRESA,R,8
04,17,0417,PEQUEÑA EMPRESA,A,3
04,17,0417,PEQUEÑA EMPRESA,C,1
04,17,0417,PEQUEÑA EMPRESA,G,13
04,17,0417,PEQUEÑA EMPRESA,J,3
04,18,0418,MICROEMPRESA,A,2
04,18,0418,MICROEMPRESA,C,28
04,18,0418,MICROEMPRESA,G,173
04,18,0418,MICROEMPRESA,H,3
04,18,0418,MICROEMPRESA,I,31
04,18,0418,MICROEMPRESA,J,3
04,18,0418,MICROEMPRESA,K,3
04,18,0418,MICROEMPRESA,N,2
04,18,0418,MICROEMPRESA,P,1
04,18,0418,MICROEMPRESA,Q,2
04,18,0418,MICROEMPRESA,R,15
04,18,0418,PEQUEÑA EMPRESA,A,2
04,18,0418,PEQUEÑA EMPRESA,C,1
04,18,0418,PEQUEÑA EMPRESA,F,2
04,18,0418,PEQUEÑA EMPRESA,G,11
04,18,0418,PEQUEÑA EMPRESA,H,2
04,18,0418,PEQUEÑA EMPRESA,I,22
04,18,0418,PEQUEÑA EMPRESA,R,5
04,19,0419,MEDIANA EMPRESA,G,2
04,19,0419,MICROEMPRESA,A,252
04,19,0419,MICROEMPRESA,C,33
04,19,0419,MICROEMPRESA,F,1
04,19,0419,MICROEMPRESA,G,204
04,19,0419,MICROEMPRESA,H,15
04,19,0419,MICROEMPRESA,I,68
04,19,0419,MICROEMPRESA,J,1
04,19,0419,MICROEMPRESA,K,8
04,19,0419,MICROEMPRESA,L,1
04,19,0419,MICROEMPRESA,M,2
04,19,0419,MICROEMPRESA,Q,7
04,19,0419,MICROEMPRESA,R,17
04,19,0419,PEQUEÑA EMPRESA,A,3
04,19,0419,PEQUEÑA EMPRESA,C,2
04,19,0419,PEQUEÑA EMPRESA,G,12
04,19,0419,PEQUEÑA EMPRESA,I,3
04,19,0419,PEQUEÑA EMPRESA,J,1
04,19,0419,PEQUEÑA EMPRESA,R,5
04,20,0420,MICROEMPRESA,A,3
04,20,0420,MICROEMPRESA,C,19
04,20,0420,MICROEMPRESA,F,1
04,20,0420,MICROEMPRESA,G,83
04,20,0420,MICROEMPRESA,H,8
04,20,0420,MICROEMPRESA,I,24
04,20,0420,MICROEMPRESA,J,1
04,20,0420,MICROEMPRESA,K,8
04,20,0420,MICROEMPRESA,L,1
04,20,0420,MICROEMPRESA,M,2
04,20,0420,MICROEMPRESA,N,1
04,20,0420,MICROEMPRESA,Q,2
04,20,0420,MICROEMPRESA,R,12
04,20,0420,PEQUEÑA EMPRESA,C,1
04,21,0421,EMPRESA GRANDE,A,1
04,21,0421,EMPRESA GRANDE,F,1
04,21,0421,EMPRESA GRANDE,G,1
04,21,0421,EMPRESA GRANDE,I,1
04,21,0421,MICROEMPRESA,A,12
04,21,0421,MICROEMPRESA,C,44
04,21,0421,MICROEMPRESA,G,405
04,21,0421,MICROEMPRESA,H,93
04,21,0421,MICROEMPRESA,I,86
04,21,0421,MICROEMPRESA,J,3
04,21,0421,MICROEMPRESA,K,6
04,21,0421,MICROEMPRESA,L,5
04,21,0421,MICROEMPRESA,M,10
04,21,0421,MICROEMPRESA,N,2
04,21,0421,MICROEMPRESA,P,3
04,21,0421,MICROEMPRESA,Q,15
04,21,0421,MICROEMPRESA,R,29
04,21,0421,PEQUEÑA EMPRESA,A,5
04,21,0421,PEQUEÑA EMPRESA,C,4
04,21,0421,PEQUEÑA EMPRESA,G,55
04,21,0421,PEQUEÑA EMPRESA,H,1
04,21,0421,PEQUEÑA EMPRESA,I,3
04,21,0421,PEQUEÑA EMPRESA,J,2
04,21,0421,PEQUEÑA EMPRESA,K,2
04,21,0421,PEQUEÑA EMPRESA,M,1
04,21,0421,PEQUEÑA EMPRESA,P,1
04,22,0422,MICROEMPRESA,A,13
04,22,0422,MICROEMPRESA,C,16
04,22,0422,MICROEMPRESA,F,1
04,22,0422,MICROEMPRESA,G,171
