Year,codDeptoNac,codMunNac,codDepto,codMun,in_city,capital,sps,other_main,N,USD
2022,15,14,8,24,0,0,0,0,34,31158.52
2022,15,14,16,1,0,0,0,1,4,1043.15
2022,15,14,2,1,0,0,0,1,89,138795.98
2022,15,14,18,4,0,0,0,0,260,329895.02
2022,15,14,13,1,0,0,0,1,2,6707.19
2022,15,14,4,4,0,0,0,0,1,190
2022,15,14,5,2,0,0,0,0,87,76128.88
2022,15,14,16,18,0,0,0,0,1,92
2022,15,15,5,11,0,0,0,0,45,43757.14
2022,15,15,2,1,0,0,0,1,164,534503.1
2022,15,15,5,2,0,0,0,0,60,66924.34
2022,15,15,12,1,0,0,0,1,3,940
2022,15,15,2,3,0,0,0,0,4,2283.78
2022,15,15,1,1,0,0,0,1,223,343491.51
2022,15,15,18,4,0,0,0,0,47,70510.96
2022,15,15,7,1,0,0,0,1,19,33938.1
2022,15,15,15,1,0,0,0,1,1935,3014160.33
2022,15,15,7,4,0,0,0,0,1,200.02
2022,15,15,2,5,0,0,0,0,39,80785.91
2022,15,15,3,1,0,0,0,1,57,121890.86
2022,15,15,15,2,0,0,0,0,14,7487.51
2022,15,15,8,26,0,0,0,0,1,750
2022,15,15,7,19,0,0,0,0,2,334
2022,15,15,5,12,0,0,0,0,31,72535.71
2022,15,15,1,5,0,0,0,0,4,2736.92
2022,15,15,15,19,0,0,0,0,292,222446.6
2022,15,15,7,3,0,0,0,0,25,30604.14
2022,15,15,10,1,0,0,0,1,26,95389.23
2022,15,15,14,1,0,0,0,1,2694,6987417.85
2022,15,15,5,7,0,0,0,0,1,200
2022,15,15,4,1,0,0,0,1,6,2618.1
2022,15,15,4,6,0,0,0,0,1,122.03
2022,15,15,11,1,0,0,0,1,30,30243.35
2022,15,15,5,1,0,0,1,0,1091,1420941.7
2022,15,15,16,1,0,0,0,1,8,3927.14
2022,15,15,2,9,0,0,0,0,91,151609.58
2022,15,15,16,26,0,0,0,0,1,2300.02
2022,15,15,4,21,0,0,0,0,1,100.01
2022,15,15,16,13,0,0,0,0,1,126
2022,15,15,3,18,0,0,0,0,28,21663.73
2022,15,15,2,10,0,0,0,0,23,18094.17
2022,15,15,15,17,0,0,0,0,9,7066.06
2022,15,15,11,4,0,0,0,0,4,14495.26
2022,15,15,3,19,0,0,0,0,3,700.04
2022,15,15,5,6,0,0,0,0,36,59356.81
2022,15,15,18,1,0,0,0,1,215,205541.55
2022,15,15,17,1,0,0,0,1,36,117772.9
2022,15,15,3,6,0,0,0,0,2,690.1
2022,15,15,14,13,0,0,0,0,3,254.98
2022,15,15,8,6,0,0,0,0,20,39201.27
2022,15,15,15,5,0,0,0,0,27,44738.6
2022,15,15,12,8,0,0,0,0,2,101.56
2022,15,15,1,7,0,0,0,0,6,17610
2022,15,15,18,6,0,0,0,0,3,7968.21
2022,15,15,2,6,0,0,0,0,4,816.04
2022,15,15,5,10,0,0,0,0,10,7915.1
2022,15,15,17,9,0,0,0,0,7,10493.35
2022,15,15,15,15,1,0,0,0,3,2405.59
2022,15,15,15,3,0,0,0,0,234,278168.92
2022,15,15,16,27,0,0,0,0,2,385
2022,15,15,8,2,0,0,0,0,1,300
2022,15,15,16,4,0,0,0,0,1,119.34
2022,15,15,2,7,0,0,0,0,6,4740.14
2022,15,15,8,24,0,0,0,0,16,6940.73
2022,15,15,18,7,0,0,0,0,58,92059.37
2022,15,15,14,3,0,0,0,0,9,12607.36
2022,15,15,3,13,0,0,0,0,1,798.4
2022,15,15,18,8,0,0,0,0,1,139
2022,15,15,6,1,0,0,0,1,18,27144.6
2022,15,15,2,8,0,0,0,0,31,25953.55
2022,15,15,8,1,0,1,0,0,4984,13092982.9
2022,15,15,6,15,0,0,0,0,1,110.04
2022,15,16,5,1,0,0,1,0,789,714624.29
2022,15,16,5,10,0,0,0,0,9,2058.04
2022,15,16,2,5,0,0,0,0,8,4296.18
2022,15,16,4,1,0,0,0,1,12,3296
2022,15,16,15,2,0,0,0,0,94,130796.21
2022,15,16,14,13,0,0,0,0,1,100.04
2022,15,16,16,1,0,0,0,1,10,5797.32
2022,15,16,17,1,0,0,0,1,23,15279.8
2022,15,16,5,12,0,0,0,0,12,46876
2022,15,16,1,1,0,0,0,1,161,246617.48
2022,15,16,16,19,0,0,0,0,1,10310.26
2022,15,16,15,3,0,0,0,0,91,97995.58
2022,15,16,18,4,0,0,0,0,35,40084.78
2022,15,16,2,8,0,0,0,0,10,14126.7
2022,15,16,3,6,0,0,0,0,1,80.03
2022,15,16,2,3,0,0,0,0,3,581.98
2022,15,16,18,7,0,0,0,0,34,24400.43
2022,15,16,1,7,0,0,0,0,11,10260.88
2022,15,16,18,8,0,0,0,0,7,8948.96
2022,15,16,18,3,0,0,0,0,2,223.98
2022,15,16,9,1,0,0,0,1,2,8503
2022,15,16,18,1,0,0,0,1,193,145237.8
2022,15,16,5,11,0,0,0,0,37,37780
2022,15,16,15,17,0,0,0,0,1,350.01
2022,15,16,2,1,0,0,0,1,72,231710.62
2022,15,16,15,5,0,0,0,0,35,58209.48
2022,15,16,3,1,0,0,0,1,58,92532.12
2022,15,16,7,1,0,0,0,1,6,4374.51
2022,15,16,14,1,0,0,0,1,1004,2684183.45
2022,15,16,5,3,0,0,0,0,4,2511.68
2022,15,16,8,6,0,0,0,0,46,63316.59
2022,15,16,10,1,0,0,0,1,14,16614.64
2022,15,16,11,1,0,0,0,1,23,32672.03
2022,15,16,8,24,0,0,0,0,25,38483.81
2022,15,16,13,1,0,0,0,1,3,1354.89
2022,15,16,18,6,0,0,0,0,3,2386.88
2022,15,16,2,10,0,0,0,0,12,9871.26
2022,15,16,17,9,0,0,0,0,3,416.29
2022,15,16,12,1,0,0,0,1,4,3054.77
2022,15,16,15,1,0,0,0,1,790,1095047.56
2022,15,16,16,21,0,0,0,0,1,100.01
2022,15,16,11,2,0,0,0,0,1,82
2022,15,16,6,1,0,0,0,1,22,32595.16
2022,15,16,8,1,0,1,0,0,3602,7794598.59
2022,15,16,15,16,1,0,0,0,1,1500
2022,15,16,2,6,0,0,0,0,2,2392.22
2022,15,16,3,18,0,0,0,0,23,23122.08
2022,15,16,15,19,0,0,0,0,1,50
2022,15,16,12,8,0,0,0,0,3,1056.97
2022,15,16,3,19,0,0,0,0,2,512.04
2022,15,16,2,9,0,0,0,0,40,39260.01
2022,15,16,7,3,0,0,0,0,11,24093.23
2022,15,16,5,6,0,0,0,0,33,36388.09
2022,15,16,5,2,0,0,0,0,71,79220.03
2022,15,16,1,5,0,0,0,0,3,1056
2022,15,16,2,7,0,0,0,0,1,384.01
2022,15,16,8,26,0,0,0,0,1,14.94
2022,15,17,3,1,0,0,0,1,69,107912.81
2022,15,17,5,1,0,0,1,0,871,1203778.1
2022,15,17,6,15,0,0,0,0,1,501.56
2022,15,17,5,8,0,0,0,0,1,54.29
2022,15,17,10,6,0,0,0,0,1,400
2022,15,17,8,1,0,1,0,0,7109,11400453.57
2022,15,17,1,1,0,0,0,1,945,1507702.9
2022,15,17,7,1,0,0,0,1,24,90297.13
2022,15,17,5,3,0,0,0,0,9,7806.76
2022,15,17,2,1,0,0,0,1,1350,3218691.99
2022,15,17,14,3,0,0,0,0,11,22892.42
2022,15,17,16,18,0,0,0,0,4,2291.69
2022,15,17,15,1,0,0,0,1,1260,1834282.97
2022,15,17,4,4,0,0,0,0,2,2476
2022,15,17,1,7,0,0,0,0,35,63284.76
2022,15,17,4,5,0,0,0,0,2,1159.84
2022,15,17,1,4,0,0,0,0,2,60
2022,15,17,7,4,0,0,0,0,2,196.06
2022,15,17,8,2,0,0,0,0,1,43
2022,15,17,3,21,0,0,0,0,1,999.64
2022,15,17,5,12,0,0,0,0,13,41785.82
2022,15,17,8,6,0,0,0,0,11,5730.76
2022,15,17,18,1,0,0,0,1,108,91883.24
2022,15,17,2,8,0,0,0,0,65,146237.86
2022,15,17,3,18,0,0,0,0,37,60528.7
2022,15,17,9,1,0,0,0,1,3,3239.99
2022,15,17,18,7,0,0,0,0,53,51157.66
2022,15,17,4,1,0,0,0,1,24,40546.51
2022,15,17,3,19,0,0,0,0,4,1319.23
2022,15,17,14,1,0,0,0,1,4314,14207926.08
2022,15,17,17,1,0,0,0,1,47,75489.74
2022,15,17,2,10,0,0,0,0,292,231556.83
2022,15,17,15,2,0,0,0,0,16,31043.3
2022,15,17,5,2,0,0,0,0,85,122053.52
2022,15,17,18,3,0,0,0,0,4,2307.04
2022,15,17,2,6,0,0,0,0,11,4794.57
2022,15,17,16,1,0,0,0,1,10,4705.28
2022,15,17,18,4,0,0,0,0,58,63851.37
2022,15,17,2,5,0,0,0,0,86,168748.66
2022,15,17,2,9,0,0,0,0,628,786732.14
2022,15,17,6,1,0,0,0,1,24,57396.79
2022,15,17,18,8,0,0,0,0,3,399.69
2022,15,17,16,26,0,0,0,0,1,210
2022,15,17,8,26,0,0,0,0,1,50
2022,15,17,1,5,0,0,0,0,29,19689.92
2022,15,17,8,24,0,0,0,0,12,26969.21
2022,15,17,17,9,0,0,0,0,1,60
2022,15,17,15,3,0,0,0,0,190,236765.97
2022,15,17,8,5,0,0,0,0,1,4470.51
2022,15,17,5,10,0,0,0,0,14,21366.59
2022,15,17,7,3,0,0,0,0,33,40000.84
2022,15,17,15,17,1,0,0,0,1171,1395412.04
2022,15,17,2,3,0,0,0,0,2,199.98
2022,15,17,14,13,0,0,0,0,2,770.06
2022,15,17,18,6,0,0,0,0,5,1315.79
2022,15,17,15,19,0,0,0,0,16,15941.77
2022,15,17,16,19,0,0,0,0,2,5337.3
2022,15,17,15,5,0,0,0,0,58,80053.87
2022,15,17,14,6,0,0,0,0,1,185
2022,15,17,4,6,0,0,0,0,1,301
2022,15,17,5,6,0,0,0,0,31,21647.08
2022,15,17,2,7,0,0,0,0,9,10591.18
2022,15,17,12,8,0,0,0,0,6,5389.79
2022,15,17,13,1,0,0,0,1,6,4819.91
2022,15,17,10,1,0,0,0,1,55,58321.31
2022,15,17,11,1,0,0,0,1,73,125129.6
2022,15,17,12,1,0,0,0,1,2,170.45
2022,15,17,5,11,0,0,0,0,53,48279.85
2022,15,17,10,7,0,0,0,0,5,2841.94
2022,15,17,7,19,0,0,0,0,3,3404.58
2022,15,17,7,15,0,0,0,0,3,7871.21
2022,15,17,16,4,0,0,0,0,1,580.01
2022,15,17,11,2,0,0,0,0,6,13642.89
2022,15,17,4,13,0,0,0,0,18,9696.51
2022,15,18,17,1,0,0,0,1,8,9364.25
2022,15,18,3,1,0,0,0,1,33,50186.04
2022,15,18,15,19,0,0,0,0,1,99.99
2022,15,18,10,1,0,0,0,1,5,1424.92
2022,15,18,4,1,0,0,0,1,6,3074.55
2022,15,18,16,1,0,0,0,1,5,11023.14
2022,15,18,15,3,0,0,0,0,237,288490.21
2022,15,18,2,1,0,0,0,1,23,22846.91
2022,15,18,7,4,0,0,0,0,3,1993.25
2022,15,18,5,7,0,0,0,0,1,7
2022,15,18,11,1,0,0,0,1,4,4650.26
2022,15,18,4,4,0,0,0,0,1,279.44
2022,15,18,1,7,0,0,0,0,5,3497.77
2022,15,18,1,1,0,0,0,1,69,85880.59
2022,15,18,8,2,0,0,0,0,2,1529.95
2022,15,18,5,2,0,0,0,0,30,22622.54
2022,15,18,13,1,0,0,0,1,10,13500.59
2022,15,18,16,19,0,0,0,0,1,300
2022,15,18,16,18,0,0,0,0,2,130
2022,15,18,18,1,0,0,0,1,314,359785.74
2022,15,18,18,4,0,0,0,0,14,26247.88
2022,15,18,5,1,0,0,1,0,421,568075.67
2022,15,18,7,19,0,0,0,0,2,780.53
2022,15,18,7,3,0,0,0,0,27,9787.24
2022,15,18,6,1,0,0,0,1,19,44831.12
2022,15,18,4,6,0,0,0,0,1,30.04
2022,15,18,12,1,0,0,0,1,2,981.06
2022,15,18,15,5,0,0,0,0,20,25388.4
2022,15,18,14,13,0,0,0,0,1,813.01
2022,15,18,3,18,0,0,0,0,12,5289.42
2022,15,18,2,3,0,0,0,0,3,2389.92
2022,15,18,18,8,0,0,0,0,1,404
2022,15,18,15,2,0,0,0,0,4,1449.65
2022,15,18,8,1,0,1,0,0,3158,7909236.02
2022,15,18,18,6,0,0,0,0,2,422.03
2022,15,18,1,5,0,0,0,0,3,5807.55
2022,15,18,7,1,0,0,0,1,14,62666.11
2022,15,18,16,4,0,0,0,0,1,300.34
2022,15,18,3,19,0,0,0,0,2,550
2022,15,18,17,9,0,0,0,0,13,5544.75
2022,15,18,3,21,0,0,0,0,2,3467.24
2022,15,18,2,9,0,0,0,0,17,12194.47
2022,15,18,2,10,0,0,0,0,8,4991.83
2022,15,18,14,1,0,0,0,1,853,1463719.79
2022,15,18,8,6,0,0,0,0,22,52391.05
2022,15,18,5,11,0,0,0,0,24,23996.5
2022,15,18,14,3,0,0,0,0,9,10636.52
2022,15,18,9,1,0,0,0,1,1,300
2022,15,18,4,13,0,0,0,0,2,2991.91
2022,15,18,5,12,0,0,0,0,6,2564.55
2022,15,18,15,17,0,0,0,0,9,11986.94
2022,15,18,14,16,0,0,0,0,1,30
2022,15,18,6,15,0,0,0,0,2,119.99
2022,15,18,8,24,0,0,0,0,8,9001.29
2022,15,18,15,1,0,0,0,1,1512,2144852.75
2022,15,18,5,6,0,0,0,0,14,15169.49
2022,15,18,18,7,0,0,0,0,5,12208.37
2022,15,18,5,10,0,0,0,0,9,2267.03
2022,15,19,2,9,0,0,0,0,128,132859.07
2022,15,19,18,6,0,0,0,0,13,8741.71
2022,15,19,5,8,0,0,0,0,2,79.94
2022,15,19,5,6,0,0,0,0,23,40819.55
2022,15,19,3,6,0,0,0,0,1,35
2022,15,19,8,1,0,1,0,0,8300,18609346.55
2022,15,19,5,11,0,0,0,0,53,27616.21
2022,15,19,17,1,0,0,0,1,37,93531.04
2022,15,19,18,1,0,0,0,1,269,299345.42
2022,15,19,5,3,0,0,0,0,3,2329.7
2022,15,19,2,10,0,0,0,0,57,43396.01
2022,15,19,15,19,1,0,0,0,1041,1290790.72
2022,15,19,16,1,0,0,0,1,15,7594.51
2022,15,19,4,1,0,0,0,1,18,9951.9
2022,15,19,12,1,0,0,0,1,6,1074.99
2022,15,19,14,1,0,0,0,1,5384,19447831.01
2022,15,19,13,1,0,0,0,1,1,300.8
2022,15,19,17,9,0,0,0,0,6,2858.3
2022,15,19,1,4,0,0,0,0,2,142
2022,15,19,3,18,0,0,0,0,39,32316.44
2022,15,19,5,2,0,0,0,0,59,70875.98
2022,15,19,15,2,0,0,0,0,15,8066.03
2022,15,19,5,1,0,0,1,0,952,1243978.85
2022,15,19,3,19,0,0,0,0,3,1000.11
2022,15,19,2,1,0,0,0,1,264,667708.27
2022,15,19,10,1,0,0,0,1,26,15762.04
2022,15,19,10,12,0,0,0,0,1,100
2022,15,19,7,15,0,0,0,0,2,1000.06
2022,15,19,5,7,0,0,0,0,2,571
2022,15,19,8,24,0,0,0,0,19,36541.02
2022,15,19,12,8,0,0,0,0,3,656.48
2022,15,19,7,3,0,0,0,0,52,109208.33
2022,15,19,7,19,0,0,0,0,11,13361.21
2022,15,19,15,17,0,0,0,0,63,70008.87
2022,15,19,7,1,0,0,0,1,62,193148.68
2022,15,19,3,20,0,0,0,0,1,936
2022,15,19,1,1,0,0,0,1,355,522509.07
2022,15,19,1,5,0,0,0,0,8,21807.8
2022,15,19,14,3,0,0,0,0,39,61080.55
2022,15,19,5,12,0,0,0,0,27,36533.52
2022,15,19,16,4,0,0,0,0,1,1280
2022,15,19,6,1,0,0,0,1,47,119558.03
2022,15,19,9,1,0,0,0,1,2,600.02
2022,15,19,15,5,0,0,0,0,46,92964.2
2022,15,19,2,5,0,0,0,0,31,48589.06
2022,15,19,7,4,0,0,0,0,6,5811.54
2022,15,19,8,6,0,0,0,0,27,13681.69
2022,15,19,2,7,0,0,0,0,9,3855.08
2022,15,19,16,18,0,0,0,0,4,1685.87
2022,15,19,14,13,0,0,0,0,3,540.9
2022,15,19,15,1,0,0,0,1,2808,4809197.02
2022,15,19,15,8,0,0,0,0,3,900
2022,15,19,18,3,0,0,0,0,1,82
2022,15,19,11,1,0,0,0,1,27,12077.62
2022,15,19,2,6,0,0,0,0,3,1850.1
2022,15,19,6,15,0,0,0,0,3,2626.43
2022,15,19,15,3,0,0,0,0,723,1015745.9
2022,15,19,16,19,0,0,0,0,3,4145.01
2022,15,19,3,1,0,0,0,1,117,289065.03
2022,15,19,18,4,0,0,0,0,109,224712.48
2022,15,19,2,8,0,0,0,0,29,29362.32
2022,15,19,4,13,0,0,0,0,2,575.03
2022,15,19,6,7,0,0,0,0,2,1083.04
2022,15,19,2,3,0,0,0,0,4,959.56
2022,15,19,1,7,0,0,0,0,25,21366.12
2022,15,19,18,7,0,0,0,0,40,34866.6
2022,15,19,18,8,0,0,0,0,4,1953.79
2022,15,19,5,10,0,0,0,0,8,9812.31
2022,15,20,4,13,0,0,0,0,3,2941
2022,15,20,8,26,0,0,0,0,1,160
2022,15,20,8,24,0,0,0,0,10,30979.05
2022,15,20,13,1,0,0,0,1,2,323.53
2022,15,20,3,1,0,0,0,1,56,75495.03
2022,15,20,1,1,0,0,0,1,105,177077.54
2022,15,20,2,9,0,0,0,0,24,21815.78
2022,15,20,3,21,0,0,0,0,1,72
2022,15,20,15,17,0,0,0,0,4,1307.03
2022,15,20,15,5,0,0,0,0,24,28977.44
2022,15,20,15,19,0,0,0,0,15,12723.74
2022,15,20,18,4,0,0,0,0,16,27995.19
2022,15,20,5,12,0,0,0,0,17,26249.76
2022,15,20,3,18,0,0,0,0,40,51749.98
2022,15,20,16,1,0,0,0,1,15,33150.62
2022,15,20,15,3,0,0,0,0,1908,2690642.67
2022,15,20,5,6,0,0,0,0,20,9504.19
2022,15,20,11,1,0,0,0,1,4,583.04
2022,15,20,4,5,0,0,0,0,1,550
2022,15,20,15,2,0,0,0,0,13,4588.9
2022,15,20,18,6,0,0,0,0,1,1500
2022,15,20,14,1,0,0,0,1,1581,3148737.12
2022,15,20,12,1,0,0,0,1,6,793.47
2022,15,20,8,5,0,0,0,0,1,250
2022,15,20,2,5,0,0,0,0,9,15248.13
2022,15,20,7,3,0,0,0,0,29,20651.04
2022,15,20,3,6,0,0,0,0,1,100
2022,15,20,4,1,0,0,0,1,9,13108.24
2022,15,20,6,1,0,0,0,1,30,23632.9
2022,15,20,5,11,0,0,0,0,28,33933.78
2022,15,20,8,6,0,0,0,0,20,53064.22
2022,15,20,7,1,0,0,0,1,17,19804.72
2022,15,20,2,3,0,0,0,0,2,475.52
2022,15,20,10,12,0,0,0,0,1,50
2022,15,20,8,2,0,0,0,0,1,2800
2022,15,20,18,8,0,0,0,0,4,1371.85
2022,15,20,1,7,0,0,0,0,4,16534.01
2022,15,20,7,19,0,0,0,0,1,50
2022,15,20,15,1,0,0,0,1,601,580606.11
2022,15,20,14,3,0,0,0,0,90,252235.2
2022,15,20,17,9,0,0,0,0,7,3069.53
2022,15,20,5,3,0,0,0,0,1,200
2022,15,20,8,1,0,1,0,0,3254,8465282.52
2022,15,20,9,1,0,0,0,1,1,900
2022,15,20,16,19,0,0,0,0,1,130.03
2022,15,20,2,8,0,0,0,0,12,15347.27
2022,15,20,5,1,0,0,1,0,743,659628.07
2022,15,20,17,1,0,0,0,1,11,44857.35
2022,15,20,6,15,0,0,0,0,1,300
2022,15,20,16,18,0,0,0,0,4,600
2022,15,20,18,1,0,0,0,1,30,41034
2022,15,20,10,1,0,0,0,1,13,6835.67
2022,15,20,5,2,0,0,0,0,18,10017.18
2022,15,20,4,6,0,0,0,0,6,1403.08
2022,15,20,18,7,0,0,0,0,5,4755.04
2022,15,20,1,5,0,0,0,0,3,6964.98
2022,15,20,2,1,0,0,0,1,42,154040.76
2022,15,20,12,8,0,0,0,0,2,4814.02
2022,15,20,10,6,0,0,0,0,1,81.98
2022,15,20,2,10,0,0,0,0,5,2503.11
2022,15,20,5,10,0,0,0,0,11,9427.72
2022,15,21,12,8,0,0,0,0,2,571.11
2022,15,21,4,4,0,0,0,0,1,1560.28
2022,15,21,1,1,0,0,0,1,110,275507.13
2022,15,21,7,19,0,0,0,0,2,3548.05
2022,15,21,14,1,0,0,0,1,1324,3748688.97
2022,15,21,3,21,0,0,0,0,2,2825.17
2022,15,21,18,4,0,0,0,0,36,48806.62
2022,15,21,15,2,0,0,0,0,138,141323.5
2022,15,21,15,8,0,0,0,0,2,250
2022,15,21,16,1,0,0,0,1,5,983.08
2022,15,21,4,13,0,0,0,0,2,2232.9
2022,15,21,15,21,1,0,0,0,1,130
2022,15,21,8,24,0,0,0,0,13,8343.99
2022,15,21,5,10,0,0,0,0,13,45021.38
2022,15,21,2,5,0,0,0,0,29,50310.29
2022,15,21,15,5,0,0,0,0,9,12670
2022,15,21,5,12,0,0,0,0,8,8158.73
2022,15,21,17,1,0,0,0,1,30,81055.92
2022,15,21,2,10,0,0,0,0,15,9584.72
2022,15,21,15,17,0,0,0,0,7,8336.34
2022,15,21,6,1,0,0,0,1,12,8218.37
2022,15,21,1,4,0,0,0,0,1,200
2022,15,21,3,19,0,0,0,0,4,4350.02
2022,15,21,18,1,0,0,0,1,293,220064.91
2022,15,21,5,1,0,0,1,0,763,952904.39
2022,15,21,3,6,0,0,0,0,2,1053.22
2022,15,21,15,19,0,0,0,0,8,8372.99
2022,15,21,7,1,0,0,0,1,9,18247.38
2022,15,21,2,7,0,0,0,0,3,2697.65
2022,15,21,10,1,0,0,0,1,8,5617.66
2022,15,21,5,3,0,0,0,0,1,110
2022,15,21,7,3,0,0,0,0,13,5062.94
2022,15,21,16,18,0,0,0,0,1,150
2022,15,21,2,3,0,0,0,0,2,328.96
2022,15,21,1,7,0,0,0,0,6,6671.86
2022,15,21,17,9,0,0,0,0,5,1497.07
2022,15,21,2,1,0,0,0,1,141,532564.86
2022,15,21,2,9,0,0,0,0,64,128742.1
2022,15,21,11,1,0,0,0,1,8,11194.92
2022,15,21,11,2,0,0,0,0,1,90
2022,15,21,18,8,0,0,0,0,4,4569.73
2022,15,21,5,5,0,0,0,0,1,20
2022,15,21,2,6,0,0,0,0,3,1680.02
2022,15,21,8,1,0,1,0,0,3603,10039036.75
2022,15,21,3,18,0,0,0,0,29,26171.75
2022,15,21,3,1,0,0,0,1,47,63673.74
2022,15,21,15,1,0,0,0,1,1110,1640183.26
2022,15,21,5,2,0,0,0,0,104,132281.48
2022,15,21,1,5,0,0,0,0,3,3953.17
2022,15,21,15,3,0,0,0,0,75,83550.1
2022,15,21,2,8,0,0,0,0,18,20336.12
2022,15,21,18,7,0,0,0,0,32,32435.13
2022,15,21,4,1,0,0,0,1,13,8517.12
2022,15,21,9,1,0,0,0,1,3,1430.58
2022,15,21,5,11,0,0,0,0,36,47247.63
2022,15,21,14,3,0,0,0,0,2,1352
2022,15,21,3,20,0,0,0,0,1,1631
2022,15,21,5,6,0,0,0,0,22,32162.89
2022,15,21,8,6,0,0,0,0,33,16549.86
2022,15,21,8,2,0,0,0,0,1,714
2022,15,22,4,1,0,0,0,1,4,1515.28
2022,15,22,12,1,0,0,0,1,2,390.81
2022,15,22,8,6,0,0,0,0,32,35655.78
2022,15,22,7,19,0,0,0,0,2,804
2022,15,22,14,1,0,0,0,1,1715,5674756.26
2022,15,22,18,3,0,0,0,0,1,800
2022,15,22,6,15,0,0,0,0,2,4875
2022,15,22,10,1,0,0,0,1,37,24539.4
2022,15,22,15,5,0,0,0,0,1,487
2022,15,22,5,11,0,0,0,0,53,91526.69
2022,15,22,15,2,0,0,0,0,33,36506.9
2022,15,22,7,3,0,0,0,0,13,3915.08
2022,15,22,11,2,0,0,0,0,4,759.88
2022,15,22,4,13,0,0,0,0,1,503
2022,15,22,2,3,0,0,0,0,3,560.03
2022,15,22,16,1,0,0,0,1,5,4346.65
2022,15,22,7,4,0,0,0,0,2,312.06
2022,15,22,17,1,0,0,0,1,118,255791.46
2022,15,22,11,4,0,0,0,0,1,1284.04
2022,15,22,15,3,0,0,0,0,76,85761.79
2022,15,22,18,4,0,0,0,0,93,119407.79
2022,15,22,5,10,0,0,0,0,10,9671.8
2022,15,22,14,3,0,0,0,0,2,2469.58
2022,15,22,1,5,0,0,0,0,8,2912.95
2022,15,22,8,1,0,1,0,0,4550,11745229.77
2022,15,22,6,1,0,0,0,1,15,17766.1
2022,15,22,18,6,0,0,0,0,18,10257.54
2022,15,22,15,19,0,0,0,0,2,3091.86
2022,15,22,3,19,0,0,0,0,2,529.07
2022,15,22,2,10,0,0,0,0,10,9688.85
2022,15,22,18,1,0,0,0,1,477,586193.42
2022,15,22,2,9,0,0,0,0,99,132307.28
2022,15,22,2,7,0,0,0,0,12,17848.95
2022,15,22,18,7,0,0,0,0,147,124814.8
2022,15,22,14,13,0,0,0,0,1,50
2022,15,22,3,1,0,0,0,1,26,20573.21
2022,15,22,5,12,0,0,0,0,28,27134.12
2022,15,22,1,7,0,0,0,0,15,17591.09
2022,15,22,3,18,0,0,0,0,10,9902.67
2022,15,22,5,6,0,0,0,0,8,7458.73
2022,15,22,15,1,0,0,0,1,811,1218705.36
2022,15,22,16,19,0,0,0,0,2,2180.05
2022,15,22,1,1,0,0,0,1,410,928651.64
2022,15,22,18,8,0,0,0,0,8,3585.35
2022,15,22,8,2,0,0,0,0,1,4347.94
2022,15,22,2,5,0,0,0,0,147,189571.32
2022,15,22,11,1,0,0,0,1,50,70689.89
2022,15,22,2,6,0,0,0,0,13,2037.91
2022,15,22,8,24,0,0,0,0,27,38544.3
2022,15,22,5,2,0,0,0,0,37,43592.63
2022,15,22,17,9,0,0,0,0,3,340
2022,15,22,16,18,0,0,0,0,1,200
2022,15,22,9,1,0,0,0,1,1,1731.37
2022,15,22,5,1,0,0,1,0,590,848004.03
2022,15,22,7,1,0,0,0,1,11,25074.91
2022,15,22,16,4,0,0,0,0,1,57
2022,15,22,15,17,0,0,0,0,3,297.19
2022,15,22,2,8,0,0,0,0,73,95812
2022,15,22,2,1,0,0,0,1,219,573645.69
2022,15,23,16,18,0,0,0,0,3,2095.94
2022,15,23,7,19,0,0,0,0,91,111883.13
2022,15,23,5,12,0,0,0,0,4,4965.3
2022,15,23,15,19,0,0,0,0,1,42
2022,15,23,1,7,0,0,0,0,3,6458.62
2022,15,23,14,3,0,0,0,0,5,3716.69
2022,15,23,2,9,0,0,0,0,25,22587.23
2022,15,23,7,3,0,0,0,0,559,728274.52
2022,15,23,1,1,0,0,0,1,39,30999.71
2022,15,23,1,5,0,0,0,0,3,3778.61
2022,15,23,18,6,0,0,0,0,2,288.68
2022,15,23,2,1,0,0,0,1,37,154529.54
2022,15,23,5,2,0,0,0,0,18,18929
2022,15,23,10,6,0,0,0,0,2,304
2022,15,23,11,1,0,0,0,1,3,275
2022,15,23,6,6,0,0,0,0,2,2576
2022,15,23,9,1,0,0,0,1,1,49.99
2022,15,23,14,1,0,0,0,1,411,1158069.52
2022,15,23,2,3,0,0,0,0,3,974.06
2022,15,23,13,13,0,0,0,0,1,58
2022,15,23,17,9,0,0,0,0,16,15291
2022,15,23,2,5,0,0,0,0,12,4281.88
2022,15,23,7,4,0,0,0,0,28,24257.76
2022,15,23,8,1,0,1,0,0,3353,4817634.48
2022,15,23,6,7,0,0,0,0,2,146
2022,15,23,18,4,0,0,0,0,11,8977.08
2022,15,23,16,1,0,0,0,1,14,3626.51
2022,15,23,4,13,0,0,0,0,3,229.98
2022,15,23,15,1,0,0,0,1,387,321398.8
2022,15,23,6,1,0,0,0,1,89,134321.39
2022,15,23,5,6,0,0,0,0,8,4820.54
2022,15,23,5,3,0,0,0,0,9,16513.46
2022,15,23,15,17,0,0,0,0,7,1861.99
2022,15,23,5,11,0,0,0,0,35,26191.94
2022,15,23,8,24,0,0,0,0,15,20985.72
2022,15,23,5,8,0,0,0,0,2,132
2022,15,23,7,15,0,0,0,0,5,6021.09
